date,close_eur,close_usd,close_gld,sma50d_eur,sma200d_eur,sma200w_eur,sma200w_factor_eur,sma50d_usd,sma200d_usd,sma200w_usd,sma200w_factor_usd,sma50d_gld,sma200d_gld,sma200w_gld,sma200w_factor_gld,powerlaw_q01_eur,powerlaw_q50_eur,powerlaw_q99_eur,powerlaw_factor_eur,powerlaw_q01_usd,powerlaw_q50_usd,powerlaw_q99_usd,powerlaw_factor_usd
2021-05-10,46097.80,55848.90,30.41978496029282,47500.06,31855.32,10369.27,4.44561671,56712.17,38284.26,12165.01,4.59094567,32.24862661,21.33087514,7.72477823,3.93794929,7823.92,15211.22,52201.05,0.86246857,8239.73,17030.19,61467.45,0.89444316
2021-05-11,46780.20,56695.70,30.856649921900082,47526.10,32034.81,10401.24,4.49755991,56762.92,38503.07,12203.84,4.64572626,32.24308937,21.45114903,7.74545530,3.98383939,7834.30,15231.27,52256.38,0.87672392,8250.43,17052.27,61530.03,0.90926490
2021-05-12,40767.10,49384.20,27.186607137941852,47422.53,32183.52,10428.87,3.90906206,56661.56,38684.40,12237.40,4.03551408,32.15640184,21.55307270,7.76346589,3.50186470,7844.70,15251.35,52311.75,0.74037743,8261.14,17074.38,61592.65,0.77108374
2021-05-13,41242.80,49704.60,27.20543401513949,47360.84,32334.78,10456.86,3.94409029,56609.14,38867.76,12271.22,4.05050191,32.09705763,21.65474403,7.78150314,3.49616694,7855.11,15271.44,52367.17,0.75008189,8271.86,17096.51,61655.33,0.77613426
2021-05-14,41182.60,49839.80,27.039968749830457,47310.82,32485.34,10484.90,3.92780093,56579.49,39051.66,12305.22,4.05029735,32.04371137,21.75561822,7.79954162,3.46686640,7865.52,15291.56,52422.63,0.74773880,8282.60,17118.67,61718.05,0.77770843
2021-05-15,38566.00,46708.80,27.039968749830457,47148.52,32620.23,10511.21,3.66903525,56412.94,39216.91,12337.17,3.78602224,31.94896427,21.85496705,7.81758009,3.45886687,7875.95,15311.70,52478.15,0.68808377,8293.35,17140.85,61780.83,0.71821387
2021-05-16,38211.70,46426.40,27.039968749830457,46965.93,32754.71,10537.31,3.62632399,56224.21,39382.65,12368.97,3.75345724,31.85421717,21.95481683,7.83578708,3.45082995,7886.39,15331.86,52533.71,0.67921904,8304.10,17163.06,61843.65,0.71203998
2021-05-17,35810.00,43541.30,23.336656322522902,46735.47,32876.14,10561.51,3.39061365,55979.74,39533.07,12398.47,3.51182848,31.67270619,22.03545372,7.85116726,2.97238048,7896.85,15352.05,52589.31,0.62456061,8314.87,17185.28,61906.53,0.65731179
2021-05-18,35184.40,42897.30,22.941082095738253,46461.61,32993.87,10585.21,3.32392083,55685.36,39679.76,12427.46,3.45181558,31.45855931,22.11407541,7.86622765,2.91640201,7907.31,15372.25,52644.96,0.60971218,8325.65,17207.54,61969.45,0.64446683
2021-05-19,30299.60,36720.50,19.640937317807648,46065.88,33086.13,10605.45,2.85698391,55244.34,39794.37,12452.06,2.94894981,31.15389934,22.17556464,7.87894296,2.49283913,7917.79,15392.48,52700.66,0.49978507,8336.45,17229.81,62032.43,0.52860661
2021-05-20,33303.60,40717.20,21.694550414526542,45731.78,33193.60,10627.49,3.13372207,54883.41,39929.16,12479.09,3.26283407,30.89936837,22.24742280,7.89279840,2.74865128,7928.27,15412.73,52756.41,0.56605806,8347.25,17252.11,62095.45,0.60225180
2021-05-21,30728.20,37297.40,19.82533354595227,45348.79,33288.96,10647.80,2.88587314,54454.99,40047.84,12503.82,2.98288043,30.61697228,22.31075702,7.90543670,2.50781004,7938.77,15433.01,52812.20,0.50786022,8358.07,17274.44,62158.53,0.53790116
2021-05-22,30865.10,37448.30,19.82533354595227,44963.43,33383.67,10668.12,2.89320893,54024.41,40164.98,12528.54,2.98903943,30.33158162,22.37316931,7.91807499,2.50380725,7949.28,15453.30,52868.04,0.51016146,8368.89,17296.78,62221.65,0.53997994
2021-05-23,28494.90,34679.70,18.43390208898102,44558.29,33465.82,10686.78,2.66636910,53576.81,40267.65,12551.35,2.76302549,30.01836233,22.42819663,7.92971940,2.32466007,7959.80,15473.62,52923.92,0.45669970,8379.73,17319.16,62284.83,0.48789391
2021-05-24,31830.30,38750.60,20.609390290601198,44204.05,33559.05,10707.81,2.97262465,53187.82,40383.47,12577.05,3.08105637,29.75764113,22.49126334,7.94287725,2.59470084,7970.34,15493.96,52979.85,0.53010930,8390.58,17341.55,62348.05,0.56266574
2021-05-25,31347.10,38378.30,20.20825215623914,43831.84,33650.01,10728.62,2.92182033,52775.52,40497.47,12602.62,3.04526360,29.47905170,22.55238685,7.95583482,2.54005426,7980.88,15514.32,53035.83,0.51861605,8401.44,17363.97,62411.33,0.55502539
2021-05-26,32247.70,39249.20,20.692978478863733,43497.91,33749.02,10750.09,2.99976093,52400.58,40619.58,12628.83,3.10790469,29.22787329,22.61593400,7.96916600,2.59663037,7991.44,15534.70,53091.86,0.53782781,8412.32,17386.41,62474.65,0.57039495
2021-05-27,31613.80,38417.30,20.253849925400285,43185.78,33842.12,10771.03,2.93507678,52049.95,40734.24,12654.35,3.03589675,28.98899207,22.67766771,7.98210580,2.53740685,8002.01,15555.11,53147.93,0.52301050,8423.20,17408.88,62538.03,0.55426766
2021-05-28,29316.20,35662.50,18.6764528748514,42797.26,33923.94,10790.27,2.71691070,51601.65,40835.92,12677.81,2.81298584,28.70119043,22.72988500,7.99386656,2.33634784,8012.59,15575.54,53204.05,0.47140787,8434.10,17431.37,62601.46,0.50267172
2021-05-29,28482.70,34584.60,18.6764528748514,42388.62,34001.50,10808.95,2.63510332,51130.97,40932.33,12700.56,2.72307678,28.40825885,22.78251830,8.00562732,2.33291560,8023.18,15595.99,53260.21,0.45227372,8445.01,17453.89,62664.93,0.48210307
2021-05-30,29305.00,35652.80,18.673328829041164,41971.82,34081.41,10828.18,2.70636432,50649.06,41032.11,12724.06,2.80199873,28.09657664,22.83382715,8.01738586,2.32910442,8033.78,15616.46,53316.43,0.46974327,8455.93,17476.43,62728.46,0.50111668
2021-05-31,30504.60,37298.60,19.571714924386328,41574.71,34164.88,10848.21,2.81194778,50195.46,41137.13,12748.64,2.92569247,27.80022125,22.88830261,8.02974342,2.43740228,8044.40,15636.96,53372.69,0.49550071,8466.86,17498.99,62792.04,0.53072516
2021-06-01,30030.30,36687.60,19.30428468447611,41172.05,34246.05,10867.99,2.76318804,49731.93,41238.95,12772.88,2.87230445,27.49559736,22.94164768,8.04198605,2.40043747,8055.02,15657.47,53428.99,0.48431469,8477.81,17521.58,62855.67,0.51877345
2021-06-02,30800.00,37555.80,19.685912724413576,40724.25,34332.07,10888.37,2.82870623,49212.23,41346.37,12797.76,2.93456042,27.16076089,22.99690090,8.05451334,2.44408469,8065.66,15678.01,53485.35,0.50053930,8488.76,17544.19,62919.34,0.53402040
2021-06-03,32332.30,39187.30,20.9405459131327,40318.41,34426.27,10909.76,2.96361240,48736.37,41462.54,12823.75,3.05583780,26.85445063,23.05842728,8.06788876,2.59554222,8076.31,15698.58,53541.75,0.53350391,8499.73,17566.83,62983.07,0.56324686
2021-06-04,30371.20,36851.30,19.488040529463717,39867.99,34507.68,10929.72,2.77877201,48209.08,41563.22,12848.01,2.86824964,26.52731418,23.11161137,8.08017517,2.41183392,8086.97,15719.16,53598.19,0.48964255,8510.71,17589.49,63046.85,0.51966623
2021-06-05,29307.70,35520.00,18.78401032274441,39427.39,34579.79,10948.68,2.67682497,47691.88,41652.51,12871.05,2.75968161,26.21430210,23.15853472,8.09195871,2.32131811,8097.65,15739.77,53654.69,0.46557129,8521.70,17612.18,63110.68,0.49457418
2021-06-06,29467.90,35815.40,18.940226444628948,39005.51,34652.09,10967.78,2.68676979,47207.35,41742.71,12894.33,2.77760845,25.91942473,23.20579390,8.10365320,2.33724543,8108.33,15760.40,53711.23,0.46838184,8532.70,17634.89,63174.56,0.49930035
2021-06-07,27592.50,33578.00,17.676445969919826,38614.22,34714.92,10985.43,2.51173600,46754.77,41821.59,12915.88,2.59974543,25.64123575,23.24649798,8.11434719,2.17841874,8119.03,15781.05,53767.82,0.42659334,8543.72,17657.62,63238.49,0.45770884
2021-06-08,27468.10,33382.90,17.634079732078245,38236.17,34773.56,11002.96,2.49642823,46309.51,41895.12,12937.28,2.58036465,25.36525795,23.28473842,8.12500117,2.17034796,8129.74,15801.73,53824.45,0.42320785,8554.74,17680.38,63302.47,0.45350118
2021-06-09,30718.80,37332.20,19.77110718030738,37910.18,34848.50,11022.85,2.78682918,45926.49,41988.35,12961.55,2.88022652,25.12532352,23.33363192,8.13725110,2.42970346,8140.46,15822.42,53881.14,0.49361619,8565.78,17703.16,63366.50,0.52492777
2021-06-10,30143.10,36649.40,19.311518600484774,37617.76,34921.67,11042.30,2.72978456,45583.07,42079.53,12985.28,2.82238042,24.91151821,23.38096085,8.14914111,2.36976122,8151.19,15843.14,53937.87,0.48031240,8576.83,17725.97,63430.59,0.51177112
2021-06-11,30820.00,37314.60,19.87313862082188,37372.46,34998.20,11062.08,2.78609448,45294.77,42174.21,13009.33,2.86829529,24.72913511,23.43033661,8.16131148,2.43504229,8161.93,15863.88,53994.64,0.49436461,8587.89,17748.80,63494.72,0.52319010
2021-06-12,29400.30,35467.50,18.889403719562853,37113.49,35064.65,11080.73,2.65328187,44981.25,42255.78,13031.89,2.72159295,24.53168783,23.47180007,8.17277918,2.31125830,8172.69,15884.65,54051.47,0.46268907,8598.97,17771.65,63558.90,0.48887489
2021-06-13,32219.10,39022.90,20.78295093841205,36925.90,35147.15,11101.27,2.90228956,44759.93,42357.28,13056.87,2.98868718,24.37211150,23.52392516,8.18559941,2.53896507,8183.46,15905.44,54108.34,0.52336860,8610.05,17794.53,63623.14,0.55282934
2021-06-14,33428.50,40529.40,21.721216148861938,36781.84,35242.29,11122.51,3.00548168,44591.25,42474.12,13082.72,3.09793376,24.23130047,23.58515852,8.19870227,2.64934808,8194.24,15926.25,54165.26,0.54891669,8621.15,17817.44,63687.42,0.57945181
2021-06-15,33147.80,40156.10,21.61126090489799,36549.80,35336.33,11143.66,2.97458824,44313.96,42589.26,13108.43,3.06337983,24.05670378,23.64533364,8.21180236,2.63173174,8205.03,15947.08,54222.23,0.54203146,8632.26,17840.37,63751.76,0.57191811
2021-06-16,31958.60,38336.00,21.14902960290402,36277.38,35421.92,11163.81,2.86269652,43979.95,42692.29,13132.68,2.91912999,23.86007840,23.70319760,8.22446583,2.57147759,8215.83,15967.94,54279.24,0.51543666,8643.38,17863.32,63816.15,0.53817526
2021-06-17,31972.40,38052.00,21.465197745849622,36012.31,35505.78,11184.05,2.85874974,43644.16,42791.62,13156.81,2.89219043,23.67350517,23.75972043,8.23742424,2.60581428,8226.64,15988.81,54336.30,0.51498450,8654.51,17886.30,63880.58,0.53231182
2021-06-18,30223.40,35749.40,20.26219436163098,35732.27,35574.78,11203.12,2.69776634,43287.93,42871.88,13179.41,2.71251900,23.47381569,23.80560937,8.24961430,2.45613839,8237.47,16009.72,54393.41,0.47634021,8665.66,17909.30,63945.07,0.48994264
2021-06-19,30004.40,35513.40,20.26219436163098,35373.05,35646.92,11222.02,2.67370759,42843.79,42955.59,13201.81,2.69004023,23.22646567,23.85520472,8.26180437,2.45251442,8248.31,16030.64,54450.57,0.47088800,8676.82,17932.32,64009.61,0.48500320
2021-06-20,30016.00,35595.80,20.26219436163098,35013.29,35717.64,11240.97,2.67023220,42399.57,43037.48,13224.33,2.69169024,22.99203821,23.90403542,8.27399443,2.44890114,8259.16,16051.59,54507.77,0.47043230,8687.98,17955.38,64074.20,0.48582156
2021-06-21,26600.50,31692.00,17.772145084228708,34603.21,35770.54,11257.54,2.36290522,41901.33,43098.77,13244.11,2.39291277,22.71399240,23.94013128,8.28447327,2.14523537,8270.02,16072.55,54565.02,0.39594945,8699.16,17978.45,64138.84,0.41473616
2021-06-22,27250.00,32496.40,18.27036387352134,34199.92,35829.73,11274.51,2.41695648,41407.86,43167.96,13264.40,2.44989596,22.44145779,23.98076907,8.29524973,2.20250920,8280.90,16093.55,54622.32,0.40933359,8710.36,18001.55,64203.54,0.42862997
2021-06-23,28237.80,33674.30,18.929418642562425,33877.89,35891.86,11292.15,2.50065754,41006.52,43240.60,13285.49,2.53466752,22.21588324,24.02470212,8.30647911,2.27887392,8291.78,16114.56,54679.66,0.42998344,8721.56,18024.68,64268.28,0.44922076
2021-06-24,29043.40,34665.80,19.526287922313475,33503.91,35957.20,11310.25,2.56788311,40551.01,43317.03,13307.17,2.60504675,21.96304328,24.07161952,8.31803067,2.34746525,8302.68,16135.60,54737.06,0.44666732,8732.78,18047.82,64333.07,0.46641879
2021-06-25,26512.30,31594.00,17.73608631704223,33098.73,36010.57,11326.56,2.34071951,40054.78,43379.15,13326.62,2.37074367,21.69641303,24.10880458,8.32828503,2.12962047,8313.59,16156.66,54794.50,0.39153085,8744.01,18071.00,64397.92,0.41057295
2021-06-26,27051.20,32243.40,17.73608631704223,32693.84,36070.15,11343.28,2.38477760,39552.91,43448.73,13346.54,2.41586209,21.42479304,24.14847030,8.33853940,2.12700156,8324.51,16177.74,54851.99,0.40248666,8755.25,18094.20,64462.82,0.42163300
2021-06-27,29037.60,34678.50,19.573683883749414,32305.11,36138.44,11361.42,2.55580728,39069.67,43529.39,13368.21,2.59410198,21.17694016,24.19593650,8.35010633,2.34412391,8335.45,16198.85,54909.53,0.44449939,8766.50,18117.42,64527.76,0.46469538
2021-06-28,28860.40,34475.90,19.386017690157953,31923.94,36207.54,11379.41,2.53619476,38594.43,43610.54,13389.70,2.57480750,20.93187281,24.24318460,8.36156384,2.31846794,8346.39,16219.98,54967.11,0.44001916,8777.76,18140.67,64592.76,0.46041638
2021-06-29,30140.70,35834.70,20.345712517529766,31604.80,36283.81,11398.22,2.64433394,38194.14,43699.59,13412.01,2.67183666,20.73039136,24.29589683,8.37357205,2.42975308,8357.35,16241.13,55024.74,0.46677884,8789.04,18163.94,64657.81,0.48409263
2021-06-30,29560.10,35026.90,19.785408452613623,31260.40,36353.89,11416.60,2.58922096,37760.77,43780.68,13433.76,2.60737872,20.50896653,24.34580754,8.38519504,2.35956449,8368.32,16262.30,55082.42,0.45364847,8800.33,18187.24,64722.92,0.46897989
2021-07-01,28303.40,33543.60,18.879827094203264,31011.12,36416.50,11433.97,2.47537819,37443.95,43852.52,13454.33,2.49314533,20.34283093,24.39119034,8.39612068,2.24863694,8379.30,16283.50,55140.15,0.42608507,8811.63,18210.56,64788.07,0.44182820
2021-07-02,28525.80,33813.40,18.918810042018922,30756.78,36479.85,11451.39,2.49103384,37126.13,43925.21,13474.97,2.50934881,20.17709845,24.43306612,8.40698050,2.25036921,8390.30,16304.72,55197.93,0.43017559,8822.94,18233.91,64853.27,0.44601665
2021-07-03,29283.60,34742.80,18.918810042018922,30518.80,36546.31,11469.53,2.55316478,36824.19,44001.75,13496.52,2.57420431,20.01467528,24.47523260,8.41784032,2.24746602,8401.30,16325.97,55255.75,0.44568445,8834.26,18257.28,64918.53,0.46195734
2021-07-04,29746.60,35298.20,19.769475046065786,30342.41,36607.59,11487.97,2.58936958,36595.98,44071.48,13518.44,2.61111489,19.86926540,24.51684621,8.42947435,2.34527970,8412.32,16347.23,55313.62,0.45487609,8845.60,18280.68,64983.83,0.47120474
2021-07-05,28436.50,33687.80,18.801408662942233,30146.91,36656.87,11505.66,2.47152271,36341.21,44125.80,13539.45,2.48812175,19.70449420,24.55032930,8.44061793,2.22749197,8423.35,16368.52,55371.54,0.42628161,8856.95,18304.10,65049.19,0.44189109
2021-07-06,28885.00,34225.60,19.036643157496606,30008.41,36707.02,11523.60,2.50659516,36154.89,44181.28,13560.75,2.52387220,19.61849394,24.58408154,8.45186965,2.25235882,8434.39,16389.84,55429.51,0.43516454,8868.31,18327.54,65114.60,0.45082600
2021-07-07,28748.50,33867.80,18.774869864570455,29879.69,36753.96,11541.34,2.49091527,35974.30,44231.40,13581.64,2.49364583,19.53516969,24.61652492,8.46280627,2.21851585,8445.44,16411.17,55487.52,0.43159359,8879.68,18351.02,65180.06,0.44383573
2021-07-08,27741.10,32866.30,18.22978662037063,29828.52,36796.89,11558.40,2.40008133,35897.22,44278.36,13601.81,2.41631812,19.50694668,24.64482171,8.47336701,2.15142181,8456.51,16432.53,55545.59,0.40953423,8891.07,18374.51,65245.58,0.42543587
2021-07-09,28498.20,33797.40,18.68312529712877,29732.41,36846.38,11576.14,2.46180506,35758.82,44333.70,13622.86,2.48093279,19.44671818,24.67769420,8.48441734,2.20205166,8467.59,16453.91,55603.70,0.42495255,8902.46,18398.03,65311.14,0.44133172
2021-07-10,28258.30,33510.60,18.68312529712877,29683.02,36890.13,11593.73,2.43737779,35683.09,44382.14,13643.70,2.45612261,19.42387401,24.70710303,8.49546767,2.19918738,8478.68,16475.32,55661.86,0.41920913,8913.87,18421.58,65376.75,0.43562656
2021-07-11,28839.00,34227.70,18.68312529712877,29642.49,36938.83,11611.77,2.48360069,35618.67,44436.99,13665.11,2.50475115,19.40102985,24.73840915,8.50656074,2.19631951,8489.78,16496.75,55720.06,0.43085114,8925.29,18445.15,65442.42,0.44769453
2021-07-12,27928.40,33113.00,18.327992073903104,29631.16,36981.13,11629.18,2.40157948,35587.34,44483.87,13685.75,2.41952396,19.39891165,24.76614511,8.51738265,2.15183382,8500.89,16518.20,55778.32,0.41092568,8936.73,18468.75,65508.14,0.42735845
2021-07-13,27777.60,32728.10,18.099122365575937,29550.11,37018.83,11646.53,2.38505375,35466.89,44524.07,13706.16,2.38783875,19.34870629,24.79196424,8.52808026,2.12229738,8512.02,16539.67,55836.62,0.40709441,8948.17,18492.37,65573.91,0.41994913
2021-07-14,27729.60,32820.70,17.96504499375999,29477.76,37049.37,11664.02,2.37736218,35355.74,44555.90,13726.84,2.39098729,19.30384215,24.81711299,8.53882326,2.10392515,8523.16,16561.17,55894.98,0.40544020,8959.63,18516.01,65639.73,0.42097791
2021-07-15,26950.90,31840.50,17.404506297008922,29371.82,37077.48,11681.31,2.30718130,35207.56,44583.79,13747.27,2.31613258,19.23807270,24.83534184,8.54951310,2.03573070,8534.31,16582.69,55953.38,0.38837940,8971.10,18539.68,65705.61,0.40309505
2021-07-16,26609.80,31394.00,17.326658903134295,29271.74,37099.90,11698.06,2.27471906,35067.10,44605.47,13767.04,2.28037399,19.17952888,24.84976130,8.55987909,2.02417099,8545.47,16604.24,56011.82,0.38057129,8982.58,18563.38,65771.53,0.39464403
2021-07-17,26717.20,31518.60,17.326658903134295,29219.76,37121.76,11714.91,2.28061505,34984.22,44626.19,13786.91,2.28612503,19.15253300,24.86350428,8.57024508,2.02172269,8556.65,16625.80,56070.32,0.38221737,8994.07,18587.10,65837.51,0.39625557
2021-07-18,26893.60,31785.40,17.326658903134295,29187.98,37138.82,11731.90,2.29234821,34928.24,44640.77,13806.98,2.30212545,19.12553712,24.87395480,8.58062417,2.01927722,8567.84,16647.40,56128.87,0.38531041,9005.58,18610.85,65903.54,0.40036268
2021-07-19,26116.50,30837.20,17.004808540674077,29124.21,37151.25,11748.08,2.22304411,34831.92,44650.21,13826.07,2.23036626,19.09216672,24.88270388,8.59053073,1.97948288,8579.03,16669.01,56187.46,0.36836901,9017.10,18634.62,65969.62,0.38312791
2021-07-20,25285.00,29793.80,16.45802606212264,29019.82,37157.78,11763.81,2.14938868,34681.83,44652.38,13844.56,2.15202217,19.02989294,24.88871904,8.60016451,1.91368735,8590.25,16690.65,56246.10,0.35031901,9028.63,18658.42,66035.75,0.36425573
2021-07-21,27246.00,32131.40,17.810703694465232,28964.13,37164.35,11780.96,2.31271475,34590.70,44652.07,13864.74,2.31749027,19.00002132,24.90149760,8.61075664,2.06842493,8601.47,16712.31,56304.79,0.39084345,9040.17,18682.24,66101.93,0.40467083
2021-07-22,27440.00,32298.90,17.87639958157838,28896.93,37171.84,11798.39,2.32574105,34485.57,44648.77,13885.23,2.32613360,18.96383106,24.90408443,8.62151633,2.07346352,8612.71,16733.99,56363.53,0.39428202,9051.73,18706.09,66168.17,0.40701364
2021-07-23,28516.90,33603.30,18.644262458803556,28820.63,37184.00,11816.58,2.41329556,34373.89,44656.67,13906.66,2.41634584,18.91790539,24.91486421,8.63285121,2.15968769,8623.95,16755.70,56422.32,0.41618469,9063.29,18729.96,66234.46,0.42923750
2021-07-24,28781.70,33824.80,18.76715824983078,28788.84,37189.84,11834.87,2.43194053,34313.36,44655.84,13928.11,2.42852763,18.90348774,24.92151906,8.64427386,2.17105087,8635.21,16777.43,56481.15,0.42107000,9074.87,18753.86,66300.80,0.43249502
2021-07-25,30026.10,35391.10,19.636195168503168,28803.20,37191.03,11854.12,2.53296744,34310.78,44648.83,13950.77,2.53685639,18.92053144,24.92383698,8.65628054,2.26843332,8646.49,16799.19,56540.03,0.44639862,9086.46,18777.78,66367.19,0.45922320
2021-07-26,31606.50,37276.60,20.738140406900733,28845.98,37189.56,11874.33,2.66175018,34340.00,44637.91,13974.59,2.66745572,18.95648972,24.92439342,8.66895001,2.39223209,8657.77,16820.97,56598.97,0.47868493,9098.07,18801.73,66433.63,0.49146690
2021-07-27,33413.70,39452.00,21.928254610536143,28962.40,37191.67,11895.85,2.80885351,34457.48,44632.17,13999.99,2.81800201,19.04152589,24.92424039,8.68246412,2.52557964,8669.07,16842.77,56657.95,0.51563258,9109.68,18825.70,66500.13,0.52869981
2021-07-28,33787.40,40003.20,22.146487294469356,29088.79,37199.89,11917.44,2.83512231,34589.89,44631.43,14025.56,2.85216419,19.13177404,24.92517852,8.69593889,2.54676207,8680.38,16864.59,56716.98,0.52266439,9121.31,18849.70,66566.67,0.53758720
2021-07-29,33657.20,40001.40,21.88092815648692,29147.55,37213.81,11938.95,2.81910888,34643.27,44640.48,14051.13,2.84684577,19.17397046,24.93129846,8.70924476,2.51237952,8691.70,16886.44,56776.06,0.51920209,9132.95,18873.72,66633.27,0.53683962
2021-07-30,35510.60,42203.40,23.268074032826295,29254.90,37245.83,11961.82,2.96866196,34754.35,44673.77,14078.30,2.99776251,19.25310157,24.95118264,8.72353351,2.66727628,8703.03,16908.31,56835.18,0.55695767,9144.61,18897.77,66699.93,0.57438287
2021-07-31,34904.20,41553.70,23.250857491369132,29336.59,37280.74,11984.14,2.91253273,34839.13,44711.16,14104.86,2.94605547,19.32065595,24.97558760,8.73780997,2.66094795,8714.38,16930.21,56894.36,0.54358304,9156.27,18921.85,66766.63,0.56235424
